target,session_id,region,stimulus_family,n_supervised_rows,n_trials,status,observed_baseline_r2,observed_memory_r2,observed_memory_gain_r2,shuffle_gain_mean,shuffle_gain_sd,observed_minus_shuffle_mean,empirical_p_shuffle_ge_observed,fraction_shuffle_positive,n_valid_shuffles
active_unit_fraction,756029989,CA1,spontaneous,2086,15,ok,0.09312830569909092,0.1339556625442745,0.04082735684518357,-0.0023822592384500642,0.001429867298298076,0.043209616083633634,0.0196078431372549,0.04,50
active_unit_fraction,756029989,LGd,spontaneous,2086,15,ok,0.44421549242591596,0.3223551688657317,-0.12186032356018428,-0.0006595633964979064,0.0030797366184137473,-0.12120076016368637,1.0,0.3,50
active_unit_fraction,756029989,VISl,spontaneous,2086,15,ok,0.3448259760921619,0.3927775199440052,0.047951543851843303,-0.001595674104960907,0.00172046796940546,0.04954721795680421,0.0196078431372549,0.14,50
active_unit_fraction,756029989,VISp,spontaneous,2086,15,ok,0.42881593142834684,0.4639924239549752,0.035176492526628356,-0.0012257649399728887,0.0016799300745654997,0.036402257466601244,0.0196078431372549,0.16,50
population_rate_entropy,756029989,CA1,spontaneous,2086,15,ok,0.10946640985314726,0.13180699592643474,0.022340586073287483,-0.0022285234237158958,0.0016071689920215389,0.024569109497003378,0.0196078431372549,0.08,50
population_rate_entropy,756029989,LGd,spontaneous,2086,15,ok,0.8340333496692173,0.8398258514712896,0.005792501802072358,-0.00045525259955241147,0.0003237403317167146,0.00624775440162477,0.0196078431372549,0.1,50
population_rate_entropy,756029989,VISl,spontaneous,2086,15,ok,0.21684367314247766,0.255241195824386,0.038397522681908325,-0.002126745453939627,0.001389941805132858,0.04052426813584795,0.0196078431372549,0.1,50
population_rate_entropy,756029989,VISp,spontaneous,2086,15,ok,0.3676143192732627,0.40282438417275424,0.03521006489949152,-0.0014373692886774881,0.0010532281480951401,0.03664743418816901,0.0196078431372549,0.06,50
population_mean_rate_hz,756029989,CA1,spontaneous,2086,15,ok,0.24951028711180068,0.31953983602877933,0.07002954891697866,-0.0019467150742659832,0.0014328493634135897,0.07197626399124464,0.0196078431372549,0.08,50
population_mean_rate_hz,756029989,LGd,spontaneous,2086,15,ok,0.5912505135721442,0.6161774385295733,0.024926924957429097,-0.00035783578728615373,0.002477070513525594,0.02528476074471525,0.0196078431372549,0.44,50
population_mean_rate_hz,756029989,VISl,spontaneous,2086,15,ok,0.4035302709260923,0.45578848366434654,0.05225821273825426,-0.0014115897490795714,0.0011799933435385015,0.053669802487333836,0.0196078431372549,0.1,50
population_mean_rate_hz,756029989,VISp,spontaneous,2086,15,ok,0.5856227206906363,0.6159139718692772,0.030291251178640954,-0.0011983336245195942,0.0006767661492262016,0.031489584803160546,0.0196078431372549,0.04,50
population_state_speed,756029989,CA1,spontaneous,2086,15,ok,0.05131212703291088,0.06211668720925034,0.010804560176339462,-0.002676491480506622,0.0018155542000575843,0.013481051656846084,0.0196078431372549,0.06,50
population_state_speed,756029989,LGd,spontaneous,2086,15,ok,0.03733102092186802,0.05170862302593149,0.01437760210406347,-0.0027912805789379134,0.0028754371001245374,0.01716888268300138,0.0196078431372549,0.16,50
population_state_speed,756029989,VISl,spontaneous,2086,15,ok,0.05206223637946927,0.04693763533684636,-0.005124601042622912,-0.0025037920564961614,0.002100202529112532,-0.00262080898612675,0.9411764705882353,0.1,50
population_state_speed,756029989,VISp,spontaneous,2086,15,ok,0.12992494641175578,0.14342783593188002,0.01350288952012424,-0.0021369669416312466,0.001465960886467902,0.015639856461755485,0.0196078431372549,0.08,50
